Información relacionada a:,Bonos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS BONOS","MONTO BRUTO DE LOS BONOS","MONTO NETO DE LOS BONOS","TIPO DE MONEDA DE LOS BONOS","PERIODICIDAD DE LOS BONOS"
52577677,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577693,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577706,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577719,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577707,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577708,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577709,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577710,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577715,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577716,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577717,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577718,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577720,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577721,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577722,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577723,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577711,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577712,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577713,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577714,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577694,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577695,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577696,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577697,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577299,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577300,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577301,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577302,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577311,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577312,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577313,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577314,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577319,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577320,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577321,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577322,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576032,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576033,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576034,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52576035,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578374,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578375,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578376,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578377,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578438,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578439,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578440,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578441,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578499,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578500,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578501,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578502,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578563,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578564,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578565,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578566,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578627,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578628,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578629,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578630,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578691,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578692,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578693,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578694,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578741,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578742,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578743,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578744,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578794,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578793,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578795,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578796,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578854,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578855,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578856,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578857,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578918,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578919,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578920,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578921,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578982,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578983,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578984,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578985,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579010,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579011,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579012,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579013,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579014,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579015,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579016,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579017,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579022,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579023,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579024,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579025,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579038,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579039,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579040,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579041,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579082,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579083,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579084,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579085,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579106,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579107,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579108,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579109,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579296,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579297,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579298,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579299,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579301,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579302,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579303,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579304,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579305,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579306,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579307,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579308,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579313,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579314,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579315,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579316,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579321,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579322,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579323,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579324,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579333,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579334,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579335,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579336,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579345,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579346,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579347,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579348,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577724,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577725,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577726,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577727,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577804,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577805,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577806,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577807,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577867,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577868,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577869,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577870,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577955,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577956,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577957,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577958,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578019,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578020,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578021,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578022,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578083,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578084,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578085,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578086,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578147,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578148,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578149,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578150,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578211,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578212,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578213,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578214,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578275,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578276,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578277,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578278,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578331,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578332,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578333,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578334,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578378,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578379,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578380,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578381,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578442,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578443,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578444,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578445,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578503,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578504,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578505,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578506,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578567,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578568,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578569,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578570,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578631,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578632,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578633,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578634,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578695,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578696,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578697,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578698,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578745,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578746,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578747,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578748,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578798,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578797,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578799,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578800,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578858,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578859,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578860,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578861,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578922,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578923,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578924,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578925,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578986,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578987,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578988,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578989,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579018,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579019,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579020,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579021,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579026,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579027,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579028,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579029,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579042,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579043,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579044,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579045,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579058,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579059,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579060,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579061,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579110,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579111,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579112,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579113,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579134,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579135,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579136,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579137,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579309,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579310,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579311,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579312,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579317,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579318,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579319,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579320,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579325,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579326,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579327,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579328,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579337,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579338,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579339,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579340,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579349,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579613,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579614,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579615,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579624,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579625,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579626,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579627,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579636,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579637,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579638,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52579639,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577728,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577729,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577730,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577731,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577808,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577809,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577810,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577811,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577871,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577872,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577873,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577874,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577896,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577897,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577898,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577959,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577960,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577961,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52577962,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578023,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578024,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578025,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578026,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578087,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578088,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578089,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578090,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578151,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578152,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578153,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578154,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578215,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578216,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578217,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578218,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578279,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578280,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578281,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578282,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578335,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578336,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578337,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578338,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578382,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578383,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578384,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578385,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578446,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
52578447,"17/07/22","17/07/22","NO APLICA","0","0","PESO","ANUAL MARZO"
