Información relacionada a:,Dietas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS DIETAS","MONTO BRUTO DE LAS DIETAS","MONTO NETO DE LAS DIETAS","TIPO DE MONEDA DE LAS DIETAS","PERIODICIDAD DE LAS DIETAS"
112882376,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882377,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882378,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882454,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882455,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882456,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882457,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882458,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882535,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882536,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882537,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882538,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882539,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882615,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882616,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882617,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882618,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882619,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882695,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882696,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882697,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882698,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882699,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882775,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882776,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882777,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882778,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882779,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882855,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882856,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882857,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882858,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882859,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882935,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882936,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882937,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882938,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882939,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883015,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883016,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883017,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883018,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883019,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883095,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883096,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883097,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883098,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883099,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883175,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883176,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883177,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883178,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883179,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883263,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883264,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883265,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883266,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883267,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883343,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883344,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883345,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883346,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883347,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883424,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883425,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883426,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883427,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883428,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883504,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883505,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883506,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883507,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883508,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883584,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883585,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883586,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883587,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883588,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883637,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883638,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883639,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883640,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883641,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883717,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883718,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883719,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883720,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883721,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883797,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883798,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883799,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883800,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883801,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883877,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883878,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883879,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883880,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883881,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883952,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883953,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883954,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883955,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883956,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884027,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884028,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884029,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884030,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884031,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884102,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884103,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884104,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884105,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884106,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884178,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884179,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884180,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884181,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884182,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884253,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884254,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884255,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884256,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884257,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884328,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884329,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884330,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884331,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884332,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884403,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884404,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884405,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884406,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884407,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884483,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884484,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884485,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884486,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884487,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884563,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884564,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884565,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884566,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884567,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884643,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884644,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884645,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884646,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884647,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884723,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884724,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884725,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884726,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884727,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884803,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884804,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884805,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884806,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884807,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884883,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884884,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884885,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884886,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884887,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884963,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884964,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884965,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884966,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112884967,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885294,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885295,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885296,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885297,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885298,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885304,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885305,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885306,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885307,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885308,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885309,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885310,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885311,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885312,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885313,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885319,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885320,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885321,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885322,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885323,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885209,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885210,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885211,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885212,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885213,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885214,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885215,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885216,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885217,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885218,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885224,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885225,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885226,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885227,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885228,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885238,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885239,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885240,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885241,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885242,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885253,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885349,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885350,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885351,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112885352,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880641,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880643,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880645,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880647,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880649,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880798,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880800,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880802,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880804,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880806,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880950,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880951,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880953,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880955,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112880957,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881097,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881099,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881100,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881102,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881104,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881243,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881245,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881246,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881248,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881250,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881335,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881336,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881337,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881338,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881339,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881415,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881416,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881417,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881418,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881419,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881495,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881496,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881497,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881498,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881499,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881575,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881576,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881577,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881578,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881579,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881655,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881656,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881657,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881658,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881659,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881732,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881733,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881734,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881735,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881736,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881819,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881820,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881821,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881822,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881823,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881899,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881900,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881901,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881902,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881903,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881979,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881980,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881981,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881982,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112881983,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882059,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882060,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882061,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882062,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882063,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882139,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882140,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882141,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882142,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882143,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882219,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882220,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882221,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882222,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882223,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882299,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882300,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882301,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882302,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882303,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882379,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882380,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882381,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882382,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882383,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882459,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882460,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882461,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882463,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882464,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882540,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882541,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882542,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882543,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882544,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882620,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882621,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882622,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882623,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882624,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882700,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882701,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882702,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882703,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882704,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882780,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882781,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882782,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882783,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882784,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882860,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882861,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882862,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882863,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882864,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882940,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882941,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882942,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882943,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112882944,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883020,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883021,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883022,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883023,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883024,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883100,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883101,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883102,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883103,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883104,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883180,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883181,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883182,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883183,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883184,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883268,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883269,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883270,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883271,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883272,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
112883348,"25/08/22","25/08/22","PESOS","0","0","MXN","MENSUAL"
