Información relacionada a:,Dietas, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS DIETAS","MONTO BRUTO DE LAS DIETAS","MONTO NETO DE LAS DIETAS","TIPO DE MONEDA DE LAS DIETAS","PERIODICIDAD DE LAS DIETAS"
52172644,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172645,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172646,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172857,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172858,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172859,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172860,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172861,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172862,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172893,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172894,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172895,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172896,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172897,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172898,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172935,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172936,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172937,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172938,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172939,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172940,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172987,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172988,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172989,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172990,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172991,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172992,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173047,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173048,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173049,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173050,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173051,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173052,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173113,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173114,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173115,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173116,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173117,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173118,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173185,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173186,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173187,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173188,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173189,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173190,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173408,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173409,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173410,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173411,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173412,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173413,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173415,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173416,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173417,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173418,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173419,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173420,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173421,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173422,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173423,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173424,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173425,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173426,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173427,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173428,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173429,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173430,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173431,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173432,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173433,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173434,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173435,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173436,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173437,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173438,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173445,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173446,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173447,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173448,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173449,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173450,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172359,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172360,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172361,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172362,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172363,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172364,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172455,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172456,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172457,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172458,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172459,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172460,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172551,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172552,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172553,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172554,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172555,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172556,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172647,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172648,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172649,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172650,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172651,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172652,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172899,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172900,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172901,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172902,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172903,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172904,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172941,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172942,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172943,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172944,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172945,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172946,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172993,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172994,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172995,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172996,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172997,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172998,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173053,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173054,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173055,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173056,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173057,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173058,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173119,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173120,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173121,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173122,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173123,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173124,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173439,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173440,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173441,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173442,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173443,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173444,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173451,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173452,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173453,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173454,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173455,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173456,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173457,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173458,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173459,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173460,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173461,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173462,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173463,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173464,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173465,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173466,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173467,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173468,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173469,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173470,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173471,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173472,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173473,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173474,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173475,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173476,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173477,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173478,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173479,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173480,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173487,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173488,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173489,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173490,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173491,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173492,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172288,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172365,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172366,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172367,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172368,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172369,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172370,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172461,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172462,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172463,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172464,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172465,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172466,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172557,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172558,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172559,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172560,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172561,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172562,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172653,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172654,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172655,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172656,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172657,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172658,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172947,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172948,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172949,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172950,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172951,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172952,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172999,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173000,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173001,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173002,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173003,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173004,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173059,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173060,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173061,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173062,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173063,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173064,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173125,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173126,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173127,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173128,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173129,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173130,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173191,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173192,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173193,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173194,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173195,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173196,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173481,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173482,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173483,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173484,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173485,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173486,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173493,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173494,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173495,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173496,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173497,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173498,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173499,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173500,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173501,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173502,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173503,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173504,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173505,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173506,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173507,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173508,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173509,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173510,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173517,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173518,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173519,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173520,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173521,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173522,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173523,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173524,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173525,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173526,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173527,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173528,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173535,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173536,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173537,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173538,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173539,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173540,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172371,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172372,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172373,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172374,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172375,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172376,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172467,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172468,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172469,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172470,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172471,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172472,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172563,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172564,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172565,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172566,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172567,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172568,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172659,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172660,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172661,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172662,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172663,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52172664,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173005,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173006,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173007,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173008,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173009,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173010,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173065,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173066,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173067,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173068,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173069,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173070,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173131,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173132,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173133,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173134,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173135,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173136,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173197,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173198,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173199,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173200,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
52173201,"08/08/22","08/08/22","NO APLICA","0","0","NO APLICA","NO APLICA"
