Información relacionada a:,Ingresos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS INGRESOS","MONTO BRUTO DE LOS INGRESOS","MONTO NETO DE LOS INGRESOS","TIPO DE MONEDA DE LOS INGRESOS","PERIODICIDAD DE LOS INGRESOS"
1591686022,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","19031.7","16407.69","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686023,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686099,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48599.32","38800.07","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686100,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14438.64","12795.71","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686101,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686102,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","21467.02","18322.83","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686178,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","40809.64","33235.33","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686179,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49295.68","39287.52","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686180,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","51477.36","40814.7","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686181,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","37725.64","30876.69","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591686182,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680026,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","57239.62","44848.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680027,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","10339","9451.01","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680028,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","58062.78","45424.49","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680029,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","56416.44","44272.05","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680030,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48678.56","38855.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680106,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","23662.52","20049.37","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680107,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680108,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","17833.84","15465.7","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680109,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","6455","6280.21","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680110,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","4498.54","4498.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680186,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16211.46","14189.86","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680187,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680188,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","58885.96","46000.72","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680189,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","25774.98","21710.61","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680190,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680281,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","69587.3","53491.66","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680282,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48195.48","38517.38","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680283,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","61355.5","47729.4","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680284,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","7447.82","6911.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680285,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","17455.8","15168.41","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680361,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","35234.6","28958.27","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680362,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16730.44","14597.98","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680363,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680364,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","48678.56","38855.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680365,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29350.82","24471.62","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680441,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16445.1","14373.59","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680442,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680443,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","2777.42","2777.42","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680444,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29413.22","24519.35","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680445,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680521,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13556.7","12102.15","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680522,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11451.02","10379.84","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680523,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","52300.54","41390.92","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680524,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","4933.62","4933.62","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680525,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","66294.58","51186.75","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680601,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29919.08","24906.23","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680602,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680603,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","74526.36","56949","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680604,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","68764.12","52915.43","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680605,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","12519.9","11257.18","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680681,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","24918.42","21037.01","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680682,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680683,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680684,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30678.16","25486.77","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680685,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680808,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","19412.18","16706.9","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680809,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680810,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680811,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","27193.6","22821.78","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680812,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680888,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","24340.64","20582.64","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680889,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","25431.56","21440.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680890,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680891,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30702.1","25505.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680892,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","42596.82","34598.32","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680968,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680969,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","51477.36","40814.7","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680970,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","21162.04","18082.99","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680971,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591680972,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20907.3","17882.66","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681048,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","9261.18","8527.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681049,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681050,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","21555.02","18392.03","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681051,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681052,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","5349.09","5330.25","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681128,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","9813.36","9009.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681129,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","31415.3","26050.54","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681130,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20684.78","17707.68","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681131,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681132,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","32992.86","27257.06","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681208,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13718.12","12229.09","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681209,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681210,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","57239.62","44848.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681211,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","50654.18","40238.47","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681212,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15628.74","13731.61","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681289,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681290,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681291,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","70410.48","54067.88","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681292,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49752.3","39607.16","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681293,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681381,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681382,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20403.68","17486.62","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681383,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681384,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","4111.8","4111.8","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681385,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14980.12","13221.53","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681461,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20951.74","17917.61","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681462,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681463,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681464,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","12157.48","10959.7","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681465,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16936.4","14759.95","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681541,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","9686.14","8902.6","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681542,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","68764.12","52915.43","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681543,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","12763.44","11457.07","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681544,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13887.48","12362.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681545,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681619,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681620,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16153.4","14144.2","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681621,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681622,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","19235","16567.57","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681623,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15133.6","13342.23","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681699,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15807.84","13872.45","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681700,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681701,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","44068.76","35628.68","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681702,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22417.76","19070.49","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681703,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681779,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11228.6","10197.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681780,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18848.12","16263.33","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681781,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49337.1","39316.52","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681782,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","5891","5818.67","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681783,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","72056.82","55220.32","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681859,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","37012.2","30331.05","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681860,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","67940.94","52339.21","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681861,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","18229.1","15776.53","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681862,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681863,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","27813.34","23295.76","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681939,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681940,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29763.72","24774.15","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681941,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","13341.24","11931.33","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681942,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591681943,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","11228.64","10197.31","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682020,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682021,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","30425.58","25293.6","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682022,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682023,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29985.8","24957.25","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682024,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","53946.9","42543.38","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682100,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","22355.7","19021.69","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682101,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682102,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682103,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","20392.9","17478.14","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682104,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682180,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682181,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","46543.9","37361.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682182,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15628.02","13731.04","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682183,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682184,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","74526.36","56949","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682260,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","41405.36","33690.94","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682261,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","9449.4","8695.28","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682262,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","53473.88","42212.26","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682263,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14899.4","13158.05","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682264,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","62178.68","48305.62","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682340,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682341,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","17571.64","15259.5","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682342,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682343,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","14950.36","13198.13","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682344,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","63825.04","49458.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682420,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","29985.8","24957.25","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682421,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16443.14","14372.05","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682422,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682423,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","24158.92","20439.74","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682424,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","31039.78","25763.34","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682500,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","61355.5","47729.4","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682501,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","59709.14","46576.95","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682502,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","49337.1","39316.52","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682503,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","15574.74","13689.14","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682504,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","36782.98","30155.74","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682581,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","3947.34","3947.34","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682582,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","63825.04","49458.08","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682583,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","16445.1","14373.59","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
1591682584,"25/07/22","25/07/22","PERCEPCIONES ORDINARIAS","0","0","PESOS","MENSUAL (ACUMULADO MENSUAL POR EMPLEADO)"
