Información relacionada a:,Sistemas de compensación, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS SISTEMAS DE COMPENSACIÓN","MONTO BRUTO DE LOS SISTEMAS DE COMPENSACIÓN","MONTO NETO DE LOS SISTEMAS DE COMPENSACIÓN","TIPO DE MONEDA DE LOS SISTEMAS DE COMPENSACIÓN","PERIODICIDAD DE LOS SISTEMAS DE COMPENSACIÓN"
1583466713,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466913,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583466915,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583467146,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583467348,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583467350,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466122,"13/07/22","13/07/22","COMPENSACIÓN","45985.36","45985.36","MN","MENSUAL"
1583466125,"13/07/22","13/07/22","COMPENSACIÓN","25194.3","25194.3","MN","MENSUAL"
1583466126,"13/07/22","13/07/22","COMPENSACIÓN","34799.05","34799.05","MN","MENSUAL"
1583466223,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583466273,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583466275,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466321,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466370,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466371,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466516,"13/07/22","13/07/22","COMPENSACIÓN","19201.41","19201.41","MN","MENSUAL"
1583466519,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466567,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466570,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583466717,"13/07/22","13/07/22","COMPENSACIÓN","10575.57","10575.57","MN","MENSUAL"
1583466814,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583466864,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583466865,"13/07/22","13/07/22","COMPENSACIÓN","20683.27","20683.27","MN","MENSUAL"
1583466866,"13/07/22","13/07/22","COMPENSACIÓN","19237.13","19237.13","MN","MENSUAL"
1583466963,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583467048,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583467147,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583467148,"13/07/22","13/07/22","COMPENSACIÓN","20683.27","20683.27","MN","MENSUAL"
1583467151,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583467200,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583466127,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466128,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466175,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583466176,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583467001,"13/07/22","13/07/22","COMPENSACIÓN","34799.05","34799.05","MN","MENSUAL"
1583467051,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583467100,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583467101,"13/07/22","13/07/22","COMPENSACIÓN","2673.57","2673.57","MN","MENSUAL"
1583467102,"13/07/22","13/07/22","COMPENSACIÓN","34799.05","34799.05","MN","MENSUAL"
1583467303,"13/07/22","13/07/22","COMPENSACIÓN","10575.57","10575.57","MN","MENSUAL"
1583467306,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466227,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466426,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466427,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466428,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466673,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466723,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466771,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583466920,"13/07/22","13/07/22","COMPENSACIÓN","14920.5","14920.5","MN","MENSUAL"
1583466971,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583467104,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466528,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466575,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466576,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466875,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583469254,"13/07/22","13/07/22","COMPENSACIÓN","12640.1","12640.1","MN","MENSUAL"
1583469356,"13/07/22","13/07/22","COMPENSACIÓN","28684.87","28684.87","MN","MENSUAL"
1583467483,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583467484,"13/07/22","13/07/22","COMPENSACIÓN","13362.1","13362.1","MN","MENSUAL"
1583467711,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583468635,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583468183,"13/07/22","13/07/22","COMPENSACIÓN","2589.82","2589.82","MN","MENSUAL"
1583468927,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583469073,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466015,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470535,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583467158,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583467261,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466034,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466035,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583466084,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583466285,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469170,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469304,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583469306,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583469494,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583469676,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469723,"13/07/22","13/07/22","COMPENSACIÓN","19237.13","19237.13","MN","MENSUAL"
1583467848,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583467993,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583468092,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583468231,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583468232,"13/07/22","13/07/22","COMPENSACIÓN","75392.35","75392.35","MN","MENSUAL"
1583468318,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583468321,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583468562,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583468683,"13/07/22","13/07/22","COMPENSACIÓN","2589.82","2589.82","MN","MENSUAL"
1583468875,"13/07/22","13/07/22","COMPENSACIÓN","2669.6","2669.6","MN","MENSUAL"
1583468922,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583468924,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583468925,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583469308,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
1583469309,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583467625,"13/07/22","13/07/22","COMPENSACIÓN","119729.45","119729.45","MN","MENSUAL"
1583467627,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583467674,"13/07/22","13/07/22","COMPENSACIÓN","25194.3","25194.3","MN","MENSUAL"
1583468095,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583468513,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583468514,"13/07/22","13/07/22","COMPENSACIÓN","18043.39","18043.39","MN","MENSUAL"
1583468637,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583468736,"13/07/22","13/07/22","COMPENSACIÓN","40878.31","40878.31","MN","MENSUAL"
1583469122,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583469402,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465130,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465177,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465179,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583465181,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465585,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583464939,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465131,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465132,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583464867,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583464904,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465037,"13/07/22","13/07/22","COMPENSACIÓN","47562.34","47562.34","MN","MENSUAL"
1583465330,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465672,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465976,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583465978,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465088,"13/07/22","13/07/22","COMPENSACIÓN","65258.17","65258.17","MN","MENSUAL"
1583465423,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583465634,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465779,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583464949,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465468,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465509,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465679,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465683,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465715,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583465811,"13/07/22","13/07/22","COMPENSACIÓN","2236.38","2236.38","MN","MENSUAL"
1583464953,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583464995,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465388,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583465552,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583465719,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465835,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465839,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465985,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583464876,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583464998,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583465391,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465433,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465758,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583465787,"13/07/22","13/07/22","COMPENSACIÓN","75392.35","75392.35","MN","MENSUAL"
1583465789,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465816,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583464843,"13/07/22","13/07/22","COMPENSACIÓN","28684.87","28684.87","MN","MENSUAL"
1583464916,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465298,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583465202,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465397,"13/07/22","13/07/22","COMPENSACIÓN","23840.17","23840.17","MN","MENSUAL"
1583465398,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583465843,"13/07/22","13/07/22","COMPENSACIÓN","15115.83","15115.83","MN","MENSUAL"
1583465845,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465862,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465889,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465887,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583465994,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465058,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465106,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465256,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583465442,"13/07/22","13/07/22","COMPENSACIÓN","15115.83","15115.83","MN","MENSUAL"
1583465603,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583465847,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583464888,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583465109,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465259,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465567,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583465648,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465897,"13/07/22","13/07/22","COMPENSACIÓN","45985.36","45985.36","MN","MENSUAL"
1583465899,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465909,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465910,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465212,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465762,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583464932,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583464970,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583465166,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465316,"13/07/22","13/07/22","COMPENSACIÓN","25194.3","25194.3","MN","MENSUAL"
1583465492,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465493,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465496,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465925,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583465219,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465267,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465364,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465413,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583465617,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465657,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465826,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465827,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465944,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465953,"13/07/22","13/07/22","COMPENSACIÓN","25194.3","25194.3","MN","MENSUAL"
1583465322,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465700,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465738,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465956,"13/07/22","13/07/22","COMPENSACIÓN","14920.5","14920.5","MN","MENSUAL"
1583465225,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465417,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583465419,"13/07/22","13/07/22","COMPENSACIÓN","616.17","616.17","MN","MENSUAL"
1583465622,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583465624,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583465664,"13/07/22","13/07/22","COMPENSACIÓN","12733.99","12733.99","MN","MENSUAL"
1583465873,"13/07/22","13/07/22","COMPENSACIÓN","25194.3","25194.3","MN","MENSUAL"
1583465969,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466003,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583466006,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469866,"13/07/22","13/07/22","COMPENSACIÓN","47562.34","47562.34","MN","MENSUAL"
1583470017,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470064,"13/07/22","13/07/22","COMPENSACIÓN","8190.65","8190.65","MN","MENSUAL"
1583470114,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583470214,"13/07/22","13/07/22","COMPENSACIÓN","10192.67","10192.67","MN","MENSUAL"
1583470215,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470313,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583470315,"13/07/22","13/07/22","COMPENSACIÓN","14493.55","14493.55","MN","MENSUAL"
1583470386,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583470388,"13/07/22","13/07/22","COMPENSACIÓN","13881.79","13881.79","MN","MENSUAL"
1583470437,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583470216,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470389,"13/07/22","13/07/22","COMPENSACIÓN","25274.51","25274.51","MN","MENSUAL"
1583470319,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583469779,"13/07/22","13/07/22","COMPENSACIÓN","32309.47","32309.47","MN","MENSUAL"
1583470363,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583470586,"13/07/22","13/07/22","COMPENSACIÓN","8761.6","8761.6","MN","MENSUAL"
1583470685,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470786,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471084,"13/07/22","13/07/22","COMPENSACIÓN","10496.9","10496.9","MN","MENSUAL"
1583471434,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583471736,"13/07/22","13/07/22","COMPENSACIÓN","10238.47","10238.47","MN","MENSUAL"
1583471737,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471786,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583471829,"13/07/22","13/07/22","COMPENSACIÓN","2756.45","2756.45","MN","MENSUAL"
1583471879,"13/07/22","13/07/22","COMPENSACIÓN","8993.1","8993.1","MN","MENSUAL"
1583469822,"13/07/22","13/07/22","COMPENSACIÓN","24223.62","24223.62","MN","MENSUAL"
1583469968,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470441,"13/07/22","13/07/22","COMPENSACIÓN","8190.65","8190.65","MN","MENSUAL"
1583470442,"13/07/22","13/07/22","COMPENSACIÓN","20683.33","20683.33","MN","MENSUAL"
1583470491,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583470492,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470588,"13/07/22","13/07/22","COMPENSACIÓN","13638.64","13638.64","MN","MENSUAL"
1583471036,"13/07/22","13/07/22","COMPENSACIÓN","22645.82","22645.82","MN","MENSUAL"
1583471039,"13/07/22","13/07/22","COMPENSACIÓN","15070.54","15070.54","MN","MENSUAL"
1583471137,"13/07/22","13/07/22","COMPENSACIÓN","9416.46","9416.46","MN","MENSUAL"
1583471189,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471386,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583471388,"13/07/22","13/07/22","COMPENSACIÓN","11922.74","11922.74","MN","MENSUAL"
1583471390,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583471537,"13/07/22","13/07/22","COMPENSACIÓN","12864.94","12864.94","MN","MENSUAL"
1583471541,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583471739,"13/07/22","13/07/22","COMPENSACIÓN","12435.4","12435.4","MN","MENSUAL"
1583471740,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583471981,"13/07/22","13/07/22","COMPENSACIÓN","15608.69","15608.69","MN","MENSUAL"
1583472081,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583472130,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583472133,"13/07/22","13/07/22","COMPENSACIÓN","2410.46","2410.46","MN","MENSUAL"
1583472232,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583472280,"13/07/22","13/07/22","COMPENSACIÓN","10620.5","10620.5","MN","MENSUAL"
1583469922,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583469923,"13/07/22","13/07/22","COMPENSACIÓN","20722","20722","MN","MENSUAL"
1583469925,"13/07/22","13/07/22","COMPENSACIÓN","16326.83","16326.83","MN","MENSUAL"
1583469974,"13/07/22","13/07/22","COMPENSACIÓN","16326.83","16326.83","MN","MENSUAL"
1583469976,"13/07/22","13/07/22","COMPENSACIÓN","40401.63","40401.63","MN","MENSUAL"
1583470022,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470024,"13/07/22","13/07/22","COMPENSACIÓN","27031.63","27031.63","MN","MENSUAL"
1583470122,"13/07/22","13/07/22","COMPENSACIÓN","75392.35","75392.35","MN","MENSUAL"
1583470123,"13/07/22","13/07/22","COMPENSACIÓN","2625.08","2625.08","MN","MENSUAL"
1583470222,"13/07/22","13/07/22","COMPENSACIÓN","10746.08","10746.08","MN","MENSUAL"
1583470321,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470344,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583470444,"13/07/22","13/07/22","COMPENSACIÓN","16627.66","16627.66","MN","MENSUAL"
1583470446,"13/07/22","13/07/22","COMPENSACIÓN","15010.34","15010.34","MN","MENSUAL"
1583470541,"13/07/22","13/07/22","COMPENSACIÓN","10330.93","10330.93","MN","MENSUAL"
1583470840,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470939,"13/07/22","13/07/22","COMPENSACIÓN","13302.75","13302.75","MN","MENSUAL"
1583470942,"13/07/22","13/07/22","COMPENSACIÓN","13947.71","13947.71","MN","MENSUAL"
1583470991,"13/07/22","13/07/22","COMPENSACIÓN","11330.88","11330.88","MN","MENSUAL"
