Información relacionada a:,Percepciones adicionales en dinero, Monto bruto y neto, tipo de moneda y su periodicidad 
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO BRUTO DE LAS PERCEPCIONES ADICIONALES EN DINERO","MONTO NETO DE LAS PERCEPCIONES ADICIONALES EN DINERO","TIPO DE MONEDA DE LAS PERCEPCIONES ADICIONALES EN DINERO","PERIODICIDAD DE LAS PERCEPCIONES ADICIONALES EN DINERO"
1583470219,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","24933.4","24933.4","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470841,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","15592.76","15592.76","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471741,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","9337.29","9337.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471742,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","11381.46","11381.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471743,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","23548.86","23548.86","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470124,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","13521.12","13521.12","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470225,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","13367.96","13367.96","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471745,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","7786.52","7786.52","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471746,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17714.89","17714.89","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470226,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17371.64","17371.64","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470227,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","15738.44","15738.44","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470228,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","31334.34","31334.34","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471747,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17714.89","17714.89","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471748,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","9337.29","9337.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471749,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","8975.49","8975.49","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471250,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","857.32","857.32","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471499,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","25653.66","25653.66","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471750,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","7786.52","7786.52","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471751,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","8345.24","8345.24","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471752,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","29503.22","29503.22","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583472094,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","5910.77","5910.77","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470233,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","42701.08","42701.08","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471753,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","17968.33","17968.33","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470237,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","12463.36","12463.36","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471759,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","8575.88","8575.88","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469941,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","19343.46","19343.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470190,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","14974.14","14974.14","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471760,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","17968.33","17968.33","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471761,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","7978.48","7978.48","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471762,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17714.89","17714.89","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470242,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","45834.68","45834.68","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471765,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","17968.33","17968.33","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469898,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","9337.29","9337.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583469947,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","20068.38","20068.38","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471768,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17714.89","17714.89","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471769,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","9337.29","9337.29","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471770,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","8575.88","8575.88","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471771,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","12839.65","12839.65","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470375,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","8345.24","8345.24","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470572,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471773,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","17714.89","17714.89","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471774,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","12665.92","12665.92","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470208,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","14974.14","14974.14","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471329,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","11381.46","11381.46","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583471779,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","29239.33","29239.33","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470211,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","21747.94","21747.94","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470212,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","28537.86","28537.86","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583470632,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","17968.33","17968.33","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473145,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","5366.37","5366.37","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473151,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473153,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473106,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","12111.97","12111.97","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473155,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473156,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473157,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","6260.06","6260.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473158,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3889.25","3889.25","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473159,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","4563.21","4563.21","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473162,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","9950.11","9950.11","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473170,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","10457.2","10457.2","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583473133,"13/07/22","13/07/22","Reconocimiento por antigüedad administrativo","3632.06","3632.06","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."
1583472794,"13/07/22","13/07/22","Reconocimiento de antigüedad académico","8268.04","8268.04","MN","La establecida en la cláusula 156 del Contrato Colectivo de Trabajo por reconocimiento por antigüedad y las establecidas en los procedimientos administrativos para Compensación por participación en convenios patrocinados, Honorarios asimilables a salarios."

