Información relacionada a:,Bonos, monto bruto y neto, tipo de moneda y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DENOMINACIÓN DE LOS BONOS","MONTO BRUTO DE LOS BONOS","MONTO NETO DE LOS BONOS","TIPO DE MONEDA DE LOS BONOS","PERIODICIDAD DE LOS BONOS"
51770714,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770641,"18/08/22","18/08/22","Herramientas de Trabajo","4000","4000","PESOS MEXICANOS","MENSUAL"
51770481,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770481,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770481,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770333,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770333,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770333,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51769053,"18/08/22","18/08/22","Herramientas de Trabajo","1500","1500","PESOS MEXICANOS","MENSUAL"
51768975,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768975,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768975,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51768975,"18/08/22","18/08/22","Herramientas de Trabajo","19000","19000","PESOS MEXICANOS","MENSUAL"
51768975,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51768759,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768759,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768759,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51768669,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768669,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768669,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51768507,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768507,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768507,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774289,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774289,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774289,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774241,"18/08/22","18/08/22","Herramientas de Trabajo","3500","3500","PESOS MEXICANOS","MENSUAL"
51773823,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773823,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773823,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773610,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51773532,"18/08/22","18/08/22","Herramientas de Trabajo","7000","7000","PESOS MEXICANOS","MENSUAL"
51773324,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773324,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773324,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773177,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51772873,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772873,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772873,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772793,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772793,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772793,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772713,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772713,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772713,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772491,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772491,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772491,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772189,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772189,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772189,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51772189,"18/08/22","18/08/22","Herramientas de Trabajo","18500","18500","PESOS MEXICANOS","MENSUAL"
51772189,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51772048,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772048,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772048,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771970,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51771897,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771897,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771897,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771824,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771824,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771824,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771750,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771750,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771750,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771666,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771666,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771666,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771514,"18/08/22","18/08/22","Herramientas de Trabajo","6509.58","6509.58","PESOS MEXICANOS","MENSUAL"
51771375,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51771303,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51771154,"18/08/22","18/08/22","Herramientas de Trabajo","3500","3500","PESOS MEXICANOS","MENSUAL"
51771076,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771076,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771076,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771009,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771009,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771009,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770927,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770927,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770927,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770851,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770851,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770851,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770780,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770780,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770780,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770708,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770708,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770708,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770635,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770635,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770635,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770475,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51770407,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770407,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770407,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770328,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770328,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770328,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770247,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770247,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770247,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51770247,"18/08/22","18/08/22","Herramientas de Trabajo","7044","7044","PESOS MEXICANOS","MENSUAL"
51770247,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51769345,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51769345,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51769345,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51768969,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768969,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768969,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51768969,"18/08/22","18/08/22","Herramientas de Trabajo","20000","20000","PESOS MEXICANOS","MENSUAL"
51768969,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51768833,"18/08/22","18/08/22","Herramientas de Trabajo","5725.06","5725.06","PESOS MEXICANOS","MENSUAL"
51768753,"18/08/22","18/08/22","Herramientas de Trabajo","3500","3500","PESOS MEXICANOS","MENSUAL"
51768663,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768663,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768663,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51768585,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51768501,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768501,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768501,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774236,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51774224,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774224,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774224,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773817,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773817,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773817,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773744,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773744,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773744,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773677,"18/08/22","18/08/22","Herramientas de Trabajo","4978.08","4978.08","PESOS MEXICANOS","MENSUAL"
51773526,"18/08/22","18/08/22","Herramientas de Trabajo","2213.58","2213.58","PESOS MEXICANOS","MENSUAL"
51773460,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51773394,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773394,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773394,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773171,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773171,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773171,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772867,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51772707,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772707,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772707,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772560,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772560,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772560,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772485,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772485,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772485,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772413,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772413,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772413,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772183,"18/08/22","18/08/22","Herramientas de Trabajo","4196.3","4196.3","PESOS MEXICANOS","MENSUAL"
51772041,"18/08/22","18/08/22","Herramientas de Trabajo","5615","5615","PESOS MEXICANOS","MENSUAL"
51771891,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771891,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771891,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771818,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771818,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771818,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771744,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771744,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771744,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771660,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771660,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771660,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771660,"18/08/22","18/08/22","Herramientas de Trabajo","15000","15000","PESOS MEXICANOS","MENSUAL"
51771660,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771659,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771659,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771659,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771659,"18/08/22","18/08/22","Herramientas de Trabajo","15000","15000","PESOS MEXICANOS","MENSUAL"
51771659,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771593,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771593,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771593,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771441,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771441,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771441,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771297,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51771222,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771222,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771222,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771222,"18/08/22","18/08/22","Herramientas de Trabajo","15000","15000","PESOS MEXICANOS","MENSUAL"
51771222,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51771069,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51771003,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771003,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771003,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770921,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770921,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770921,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770774,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770774,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770774,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770702,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770702,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770702,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770629,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770629,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770629,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770401,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770401,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770401,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770322,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51770322,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51770322,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51770241,"18/08/22","18/08/22","Herramientas de Trabajo","3079","3079","PESOS MEXICANOS","MENSUAL"
51769266,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51769266,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51769266,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51769047,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51769047,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51769047,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768827,"18/08/22","18/08/22","Herramientas de Trabajo","4000","4000","PESOS MEXICANOS","MENSUAL"
51768657,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768657,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768657,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51768579,"18/08/22","18/08/22","Herramientas de Trabajo","6000","6000","PESOS MEXICANOS","MENSUAL"
51768495,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51768495,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51768495,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774211,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774211,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774211,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774199,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774199,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774199,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51774175,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51774175,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51774175,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773811,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773811,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773811,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773738,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51773671,"18/08/22","18/08/22","Herramientas de Trabajo","6000","6000","PESOS MEXICANOS","MENSUAL"
51773453,"18/08/22","18/08/22","Herramientas de Trabajo","5086","5086","PESOS MEXICANOS","MENSUAL"
51773386,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773386,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773386,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773312,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51773165,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773165,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773165,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773087,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773087,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773087,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51773015,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51773015,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51773015,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772940,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772940,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772940,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772861,"18/08/22","18/08/22","Herramientas de Trabajo","3000","3000","PESOS MEXICANOS","MENSUAL"
51772781,"18/08/22","18/08/22","Herramientas de Trabajo","8269.14","8269.14","PESOS MEXICANOS","MENSUAL"
51772701,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772701,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772701,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772634,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772634,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772634,"18/08/22","18/08/22","Material Didáctico 9% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51772634,"18/08/22","18/08/22","Herramientas de Trabajo","12500","12500","PESOS MEXICANOS","MENSUAL"
51772634,"18/08/22","18/08/22","Despensa 7% sobre sueldo tabular","","","PESOS MEXICANOS","MENSUAL"
51772479,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772479,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772479,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772407,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772407,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772407,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772337,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51772337,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51772337,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51772102,"18/08/22","18/08/22","Herramientas de Trabajo","5000","5000","PESOS MEXICANOS","MENSUAL"
51771964,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771964,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771964,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771885,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771885,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771885,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771812,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
51771812,"18/08/22","18/08/22","Transporte","240","240","PESOS MEXICANOS","MENSUAL"
51771812,"18/08/22","18/08/22","Despensa","690","690","PESOS MEXICANOS","MENSUAL"
51771738,"18/08/22","18/08/22","Uniforme","135","135","PESOS MEXICANOS","MENSUAL"
